id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,close_approach_date,relative_velocity_km_s,miss_distance_au,orbiting_body
54016375,(2020 FM5),28.6,0.0050647146,0.0113250461,False,2025-12-17,13.3182637765,0.2557010901,Earth
54161708,(2021 MU),27.4,0.0088014652,0.0196806745,False,2025-12-17,5.6567224057,0.3084506752,Earth
54297997,(2022 QB6),24.36,0.0356906927,0.079806815,False,2025-12-17,22.8495333403,0.0963724111,Earth
54335005,(2022 YG),26.75,0.0118728499,0.0265484994,False,2025-12-17,3.4777824557,0.092493638,Earth
54335458,(2022 YL1),24.26,0.0373727432,0.0835679943,False,2025-12-17,15.8334045378,0.1281610567,Earth
54359840,(2023 KQ2),27.96,0.0068007213,0.0152068751,False,2025-12-17,17.7372193938,0.3276678606,Earth
54423050,(2024 BO3),26.73,0.011982708,0.0267941497,False,2025-12-17,10.7291771166,0.1995401179,Earth
2382406,382406 (1996 AJ1),20.57,0.204434871,0.4571302686,True,2025-12-23,16.2790753142,0.4991581561,Earth
3330155,(2006 HV5),19.41,0.3487827332,0.7799019007,True,2025-12-23,23.2049022366,0.4742674464,Earth
54016204,(2020 FM),24.1,0.040230458,0.0899580388,False,2025-12-23,9.5184953536,0.4193944289,Earth
54016935,(2020 HA10),19.02,0.4174024334,0.933340215,False,2025-12-23,30.1018680459,0.3176656665,Earth
54268089,(2022 FR4),24.31,0.0365220357,0.0816657545,False,2025-12-23,3.9847075677,0.1621173556,Earth
3092220,(1999 GR6),20.09,0.2550086879,0.5702167609,False,2025-12-22,31.6017588937,0.4933751054,Earth
3363422,(2006 XK2),20.63,0.1988634532,0.4446721997,False,2025-12-22,32.1756507245,0.3740200954,Earth
3446391,(2009 CO5),21.85,0.1133848361,0.2535362011,False,2025-12-22,3.6253846481,0.4693154628,Earth
3609163,(2012 SX49),26.2,0.0152951935,0.0342010925,False,2025-12-22,9.0198597041,0.1947592281,Earth
3686082,(2014 QJ433),18.88,0.4451998164,0.9954970531,False,2025-12-22,18.9732088855,0.4714840961,Earth
3788891,(2017 UA45),26.1,0.0160160338,0.0358129403,False,2025-12-22,4.0642011208,0.1090769657,Earth
3824972,(2018 KL),21.85,0.1133848361,0.2535362011,False,2025-12-22,14.3720216922,0.3610640067,Earth
3837648,(2019 AS4),21.96,0.1077841687,0.2410127282,False,2025-12-22,9.9262490708,0.1887276036,Earth
3837719,(2019 AP6),21.2,0.1529519353,0.3420109247,True,2025-12-22,9.6544732732,0.1046713232,Earth
3959223,(2019 YB4),26.8,0.0116025908,0.0259441818,False,2025-12-22,15.7246380921,0.323082561,Earth
54100692,(2020 YP),24.6,0.0319561887,0.0714562102,False,2025-12-22,11.8099572711,0.1246828339,Earth
54191245,(2021 QD3),24.59,0.0321036917,0.0717860371,False,2025-12-22,9.1519960236,0.3225621046,Earth
54208628,(2021 TZ12),25.26,0.0235806068,0.0527278398,False,2025-12-22,3.5311168741,0.3323906592,Earth
54209299,(2021 TE14),18.54,0.5206609142,1.1642331974,False,2025-12-22,21.2726544752,0.0885714843,Earth
54512606,(2024 YP9),22.19,0.0969515991,0.2167903661,False,2025-12-22,6.2208304464,0.1299581794,Earth
54545437,(2025 RD5),20.202,0.2421893137,0.541551769,True,2025-12-22,13.4906875217,0.1327440063,Earth
2088213,88213 (2001 AF2),19.48,0.3377185972,0.7551617405,False,2025-12-24,29.3254593644,0.3561748169,Earth
2488789,488789 (2004 XK50),19.13,0.3967847541,0.8872376825,True,2025-12-24,28.5413128357,0.0531972924,Earth
3407480,(2008 FO),23.29,0.0584191154,0.1306291133,False,2025-12-24,5.0092120434,0.0729546682,Earth
3734613,(2015 VV105),28.3,0.0058150704,0.0130028927,False,2025-12-24,11.8037206099,0.2825930221,Earth
3739257,(2016 AG9),23.41,0.0552783379,0.1236061213,False,2025-12-24,21.348018513,0.4236147402,Earth
3769812,(2017 DO34),23.64,0.0497227313,0.1111834072,False,2025-12-24,14.6666900046,0.3634432538,Earth
3842904,(2019 LR5),26.2,0.0152951935,0.0342010925,False,2025-12-24,14.5255211729,0.0774381835,Earth
54294031,(2022 PJ1),26.32,0.0144728805,0.0323623447,False,2025-12-24,4.01401749,0.3167633035,Earth
54354360,(2023 GV1),26.05,0.0163890951,0.0366471308,False,2025-12-24,6.2361543367,0.4388415687,Earth
54416843,(2023 XD13),25.08,0.0256185754,0.0572848762,False,2025-12-24,23.6041536102,0.4205216628,Earth
54507935,(2024 YG1),25.39,0.0222103282,0.0496638037,False,2025-12-24,9.1661268183,0.1556662692,Earth
3370278,(2007 EK),29.3,0.0036690614,0.0082042706,False,2025-12-21,8.7817643402,0.4334227896,Earth
3548666,(2010 TW54),27.6,0.0080270317,0.0179489885,False,2025-12-21,7.2045211053,0.306171095,Earth
3560054,(2011 FK1),23.7,0.0483676488,0.1081533507,False,2025-12-21,13.5865023989,0.3065483059,Earth
3607527,(2012 PY19),27.5,0.008405334,0.0187948982,False,2025-12-21,7.3058469868,0.2586669601,Earth
3841630,(2019 HV3),24.0,0.0421264611,0.0941976306,False,2025-12-21,11.1663446321,0.4103889091,Earth
54228820,(2021 XA4),26.55,0.013018321,0.0291098508,False,2025-12-21,25.6581549133,0.3607530379,Earth
54289514,(2022 MB3),26.81,0.0115492818,0.0258249791,False,2025-12-21,12.9001102653,0.4916314431,Earth
54509162,(2024 YA4),26.95,0.0108281678,0.0242125192,False,2025-12-21,15.2128444386,0.1896348471,Earth
2438430,438430 (2006 WL3),20.1,0.2538370294,0.5675968529,False,2025-12-20,18.5769047462,0.4269903178,Earth
3141540,(2002 VP69),17.9,0.6991252322,1.5632915441,True,2025-12-20,15.951919583,0.2430971627,Earth
3311963,(2006 AL4),24.92,0.0275775053,0.0616651765,False,2025-12-20,15.4970112653,0.2738890522,Earth
3552578,(2010 WR7),23.5,0.0530340723,0.1185877909,False,2025-12-20,8.2663908783,0.0499578982,Earth
3756911,(2016 PD1),23.83,0.0455569852,0.1018685158,False,2025-12-20,5.1629796255,0.3573581908,Earth
3842591,(2019 KG2),25.9,0.0175612318,0.0392681082,False,2025-12-20,18.9247917021,0.2964668709,Earth
54283044,(2022 LQ3),24.04,0.0413575665,0.0924783301,False,2025-12-20,9.7137540669,0.1566102645,Earth
3596845,(2012 BJ86),21.3,0.1460679643,0.3266178974,True,2025-12-19,12.4911163184,0.1880955155,Earth
3736805,(2015 XT378),27.9,0.0069912523,0.0156329154,False,2025-12-19,5.4558916111,0.1047885873,Earth
3767010,(2017 BO6),26.1,0.0160160338,0.0358129403,False,2025-12-19,7.0702170663,0.2084332622,Earth
3781986,(2017 SD20),26.1,0.0160160338,0.0358129403,False,2025-12-19,10.27033222,0.1528552824,Earth
3791342,(2017 XQ60),24.5,0.0334622374,0.0748238376,False,2025-12-19,17.0413819812,0.1119309044,Earth
3879723,(2019 UQ6),25.72,0.0190789723,0.0426618789,False,2025-12-19,10.3045579301,0.4924627049,Earth
54053939,(2020 RD4),29.7,0.0030517923,0.0068240151,False,2025-12-19,11.5756284156,0.3124336091,Earth
54065916,(2020 TH6),28.8,0.0046190746,0.0103285648,False,2025-12-19,5.5448082137,0.1801333708,Earth
54099619,(2020 XR3),22.6,0.0802703167,0.1794898848,False,2025-12-19,13.3851188096,0.3209476366,Earth
54289751,(2022 NX),26.66,0.0123752784,0.0276719637,False,2025-12-19,11.0425732217,0.3339688465,Earth
54319453,(2022 UC7),27.7,0.0076657557,0.0171411509,False,2025-12-19,13.5237241974,0.2317107816,Earth
54415891,(2023 XP10),24.57,0.0324007435,0.0724502651,False,2025-12-19,17.0393001117,0.0792469683,Earth
54496852,(2024 UQ11),25.87,0.0178055329,0.039814382,False,2025-12-19,7.8610691125,0.2446152059,Earth
54509101,(2024 YX3),26.76,0.0118182991,0.0264265201,False,2025-12-19,4.8811166088,0.1115258395,Earth
2164400,164400 (2005 GN59),17.38,0.8882904164,1.9862777548,True,2025-12-27,9.1948865525,0.1062878215,Earth
3591720,(2011 YG28),21.4,0.1394938229,0.3119176705,False,2025-12-27,9.6904587456,0.1014909747,Earth
3620867,(2012 XE133),23.3,0.058150704,0.130028927,False,2025-12-27,23.3143953487,0.3954206349,Earth
3843408,(2019 OM3),26.6,0.0127219879,0.0284472297,False,2025-12-27,21.2541101005,0.3048785803,Earth
54326957,(2022 VM2),25.75,0.0188171989,0.042076536,False,2025-12-27,8.9255340587,0.1995597941,Earth
3263537,(2004 XL29),19.02,0.4174024334,0.933340215,False,2025-12-26,24.9556055553,0.3589199258,Earth
3568320,(2011 MV),21.3,0.1460679643,0.3266178974,False,2025-12-26,21.3526043527,0.1424002168,Earth
3589135,(2011 WR41),25.12,0.0251509837,0.0562393094,False,2025-12-26,23.0888878403,0.4346336569,Earth
3707694,(2015 BL311),21.0,0.1677084622,0.3750075218,True,2025-12-26,17.9732911379,0.3576744534,Earth
3760536,(2016 TB18),24.8,0.0291443905,0.0651688382,False,2025-12-26,7.3484333513,0.2033413243,Earth
3781875,(2017 SL14),23.07,0.0646479826,0.1445572836,False,2025-12-26,3.3389288612,0.0803159307,Earth
3991612,(2020 DJ),26.2,0.0152951935,0.0342010925,False,2025-12-26,17.0392901443,0.480144937,Earth
54102028,(2020 YY3),26.47,0.013506878,0.0302022973,False,2025-12-26,13.7992707344,0.1824548205,Earth
54104254,(2021 AN),24.59,0.0321036917,0.0717860371,False,2025-12-26,15.591789979,0.2710971347,Earth
54336914,(2022 YS5),24.84,0.0286124454,0.0639793729,False,2025-12-26,6.899440007,0.1715221813,Earth
54377193,(2023 QQ),25.77,0.0186446818,0.041690776,False,2025-12-26,19.9413475682,0.3470707555,Earth
54426746,(2024 CN5),24.98,0.0268259417,0.0599846292,False,2025-12-26,3.1446362687,0.4248135944,Earth
54482430,(2024 SP2),28.99,0.0042320908,0.0094632427,False,2025-12-26,16.0284593633,0.3942994334,Earth
54513030,(2024 YX10),23.61,0.0504144434,0.1127301225,False,2025-12-26,17.2895334267,0.112686936,Earth
2484403,484403 (2007 XF25),21.41,0.138852907,0.310484539,False,2025-12-29,12.7623731115,0.2645105632,Earth
3313739,(2006 BA9),22.7,0.0766575574,0.1714115092,False,2025-12-29,12.9830598942,0.0914546852,Earth
3838888,(2019 EO),23.18,0.0614546821,0.1374168468,False,2025-12-29,11.714119979,0.3908716565,Earth
3892161,(2019 UL13),21.1,0.160160338,0.358129403,False,2025-12-29,10.9058417672,0.459270323,Earth
3986848,(2020 BT3),25.56,0.02053785,0.0459240286,False,2025-12-29,15.0614478276,0.2532903418,Earth
3989198,(2020 BT8),22.66,0.0780827277,0.1745982871,False,2025-12-29,9.3601214398,0.4681686183,Earth
54017594,(2020 MB2),19.18,0.3877528304,0.8670416872,False,2025-12-29,27.997045505,0.3865282846,Earth
54288622,(2022 MP1),25.45,0.0216050351,0.0483103272,False,2025-12-29,6.8308638157,0.3148193693,Earth
54321461,(2022 UC14),29.67,0.003094247,0.0069189466,False,2025-12-29,5.4375272843,0.1947354729,Earth
54467604,(2024 RE),23.38,0.0560473362,0.1253256538,False,2025-12-29,9.9198545105,0.1476105955,Earth
3477940,(2009 WW7),28.9,0.004411182,0.0098637028,False,2025-12-28,6.3253770637,0.2826409809,Earth
3600236,(2012 DW60),26.5,0.0133215567,0.0297879063,False,2025-12-28,5.3171638939,0.2782377929,Earth
3644814,(2013 NG10),22.7,0.0766575574,0.1714115092,False,2025-12-28,16.7862675015,0.3404614905,Earth
3765003,(2016 WL48),24.9,0.0278326768,0.0622357573,False,2025-12-28,6.3607006596,0.2405775789,Earth
3799759,(2018 DY3),25.7,0.0192555078,0.0430566244,False,2025-12-28,8.7278424443,0.4915573416,Earth
54017684,(2020 MX3),23.69,0.0485909037,0.1086525639,False,2025-12-28,5.0398260144,0.1629538231,Earth
54095188,(2020 WC5),20.15,0.2480589932,0.5546767711,False,2025-12-28,17.6740473786,0.3815156581,Earth
54104278,(2021 AB1),26.7,0.0121494041,0.0271668934,False,2025-12-28,12.2667788478,0.0260970622,Earth
54209488,(2021 TO15),25.22,0.024019003,0.0537081235,False,2025-12-28,11.9099550117,0.3517581386,Earth
54228823,(2021 XF4),24.2,0.0384197891,0.0859092601,False,2025-12-28,5.3474179117,0.131488237,Earth
54413299,(2023 XB2),23.25,0.0595052079,0.1330576898,False,2025-12-28,4.351733166,0.2797150707,Earth
54445920,(2024 LJ1),25.7,0.0192555078,0.0430566244,False,2025-12-28,10.3455992212,0.2674281302,Earth
3102728,(2002 AY1),20.85,0.1797028549,0.4018277992,True,2025-12-25,15.6869065217,0.3366138912,Earth
3753371,(2016 JU33),20.95,0.1716148941,0.3837425691,True,2025-12-25,16.2929425175,0.143580303,Earth
3795028,(2017 YV3),25.0,0.02658,0.0594346868,False,2025-12-25,11.5806392976,0.2425023513,Earth
3893730,(2019 WC5),22.47,0.0852226386,0.1905636132,False,2025-12-25,18.6368135053,0.2109587729,Earth
3989336,(2020 BN14),21.42,0.1382149359,0.3090579921,False,2025-12-25,12.07563845,0.0808727478,Earth
54152388,(2021 KB3),25.18,0.0244655496,0.0547066321,False,2025-12-25,9.1402550999,0.392256933,Earth
54192218,(2021 RJ2),24.21,0.0382432662,0.0855145429,False,2025-12-25,4.8349474328,0.2880852647,Earth
54210564,(2021 SL28),24.9,0.0278326768,0.0622357573,False,2025-12-25,11.1131376805,0.1150286743,Earth
54296365,(2022 QM),26.26,0.014878357,0.0332690178,False,2025-12-25,6.3258239559,0.3946820527,Earth
54514905,(2025 AK2),21.74,0.1192765246,0.2667104172,True,2025-12-25,10.4770563584,0.1926842385,Earth
54537877,(2025 NK),24.26,0.0373727432,0.0835679943,False,2025-12-25,4.4650903795,0.0862042402,Earth
2088213,88213 (2001 AF2),19.48,0.3377185972,0.7551617405,False,2025-12-24,29.3254593644,0.3561748169,Earth
2488789,488789 (2004 XK50),19.13,0.3967847541,0.8872376825,True,2025-12-24,28.5413128357,0.0531972924,Earth
3407480,(2008 FO),23.29,0.0584191154,0.1306291133,False,2025-12-24,5.0092120434,0.0729546682,Earth
3734613,(2015 VV105),28.3,0.0058150704,0.0130028927,False,2025-12-24,11.8037206099,0.2825930221,Earth
3739257,(2016 AG9),23.41,0.0552783379,0.1236061213,False,2025-12-24,21.348018513,0.4236147402,Earth
3769812,(2017 DO34),23.64,0.0497227313,0.1111834072,False,2025-12-24,14.6666900046,0.3634432538,Earth
3842904,(2019 LR5),26.2,0.0152951935,0.0342010925,False,2025-12-24,14.5255211729,0.0774381835,Earth
54294031,(2022 PJ1),26.32,0.0144728805,0.0323623447,False,2025-12-24,4.01401749,0.3167633035,Earth
54354360,(2023 GV1),26.05,0.0163890951,0.0366471308,False,2025-12-24,6.2361543367,0.4388415687,Earth
54416843,(2023 XD13),25.08,0.0256185754,0.0572848762,False,2025-12-24,23.6041536102,0.4205216628,Earth
54507935,(2024 YG1),25.39,0.0222103282,0.0496638037,False,2025-12-24,9.1661268183,0.1556662692,Earth
2220839,220839 (2004 VA),17.45,0.8601119401,1.9232687664,True,2025-12-30,12.2862185728,0.095939126,Earth
3337315,(2006 MB14),25.4,0.022108281,0.0494356193,False,2025-12-30,10.1578495298,0.120477992,Earth
3554439,(2010 YO),24.6,0.0319561887,0.0714562102,False,2025-12-30,23.4347163459,0.319404537,Earth
3759669,(2016 SC),27.6,0.0080270317,0.0179489885,False,2025-12-30,3.5266451012,0.3913940912,Earth
3771633,(2017 FZ2),26.6,0.0127219879,0.0284472297,False,2025-12-30,7.5913814523,0.2901292564,Earth
3797410,(2018 AX),20.98,0.1692602495,0.3784774237,False,2025-12-30,16.8838456928,0.3289263029,Earth
3797689,(2018 AG12),23.7,0.0483676488,0.1081533507,False,2025-12-30,7.8317739143,0.3429342287,Earth
3837563,(2019 AU),26.7,0.0121494041,0.0271668934,False,2025-12-30,2.8364164439,0.0494518064,Earth
54419698,(2024 AV2),26.64,0.0124897854,0.0279280092,False,2025-12-30,7.0439953562,0.0458574513,Earth
54457673,(2024 NH),25.41,0.0220067027,0.0492084832,False,2025-12-30,3.6891168846,0.0642298719,Earth
3511834,(2010 EJ43),21.08,0.1616422833,0.3614431336,False,2025-12-31,11.1627376986,0.3019512129,Earth
3766297,(2017 AK3),24.6,0.0319561887,0.0714562102,False,2025-12-31,22.2900951647,0.4220325694,Earth
3795036,(2017 YW3),26.5,0.0133215567,0.0297879063,False,2025-12-31,6.0883635852,0.1211210885,Earth
3837539,(2018 YQ2),26.1,0.0160160338,0.0358129403,False,2025-12-31,9.5567197723,0.1097613509,Earth
54054459,(2020 RS9),23.9,0.04411182,0.0986370281,False,2025-12-31,19.8574801045,0.3711925027,Earth
54102831,(2020 YQ4),20.67,0.1952337862,0.4365560173,False,2025-12-31,11.5929988794,0.3409976246,Earth
54226110,(2021 XM),27.2,0.0096506147,0.0215794305,False,2025-12-31,24.0907852129,0.4940368837,Earth
54539071,(2025 OC6),28.19,0.0061172324,0.0136785474,False,2025-12-31,4.5375414465,0.1103388375,Earth
2026663,26663 (2000 XK47),18.17,0.6173834405,1.3805113411,True,2026-01-07,17.1847997968,0.1353902535,Earth
3879713,(2019 UA6),20.89,0.1764229081,0.3944936153,False,2026-01-07,5.1064384165,0.4131559753,Earth
54105509,(2021 AM5),25.15,0.0248058993,0.0554676771,False,2026-01-07,10.6930290287,0.1647320905,Earth
54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,2026-01-07,7.0518602975,0.2743956067,Earth
54317205,(2022 UE3),24.61,0.0318093633,0.0711278987,False,2026-01-07,8.2099101189,0.3055397778,Earth
54417170,(2023 XM15),24.21,0.0382432662,0.0855145429,False,2026-01-07,6.8895795139,0.0389042234,Earth
2067381,67381 (2000 OL8),19.8,0.2914439045,0.6516883822,True,2026-01-04,19.8406707719,0.0803818008,Earth
3555769,(2011 BG24),26.94,0.0108781483,0.0243242791,False,2026-01-04,15.6914989735,0.3184909262,Earth
3655748,(2014 AF16),25.1,0.0253837029,0.0567596853,False,2026-01-04,9.5688353285,0.0229782283,Earth
3795087,(2017 YK5),24.04,0.0413575665,0.0924783301,False,2026-01-04,16.9517399415,0.1630230833,Earth
3837753,(2019 AW7),22.2,0.096506147,0.2157943048,False,2026-01-04,22.1218796014,0.116718864,Earth
54293876,(2020 AQ24),24.98,0.0268259417,0.0599846292,False,2026-01-04,21.1214473015,0.3959542055,Earth
54323527,(2022 VG),27.72,0.0075954757,0.0169839999,False,2026-01-04,8.0914268029,0.287221953,Earth
54533421,(2025 KE4),29.26,0.0037372743,0.0083567994,False,2026-01-04,3.976711515,0.1750709453,Earth
2367390,367390 (2008 MB5),19.23,0.3789264984,0.8473054089,False,2026-01-03,14.7488998785,0.1443457578,Earth
3831851,(2018 TV5),29.5,0.0033462237,0.0074823838,False,2026-01-03,13.892488556,0.3000259876,Earth
3879168,(2019 TZ6),27.7,0.0076657557,0.0171411509,False,2026-01-03,11.6504100344,0.3502195713,Earth
54075551,(2020 UE2),26.6,0.0127219879,0.0284472297,False,2026-01-03,8.4897244388,0.1029081555,Earth
54516463,(2025 BE1),26.47,0.013506878,0.0302022973,False,2026-01-03,10.3428644696,0.0757254036,Earth
3336867,(2006 MB),22.6,0.0802703167,0.1794898848,False,2026-01-06,9.4259699037,0.2362938671,Earth
3620670,(2012 XS111),22.1,0.1010543415,0.2259643771,False,2026-01-06,18.4712403665,0.1848796963,Earth
3680269,(2014 PZ58),23.49,0.0532788665,0.1191351672,False,2026-01-06,6.1079243747,0.4045899496,Earth
54075314,(2020 TJ8),24.7,0.0305179233,0.0682401509,False,2026-01-06,11.9523720423,0.3113496672,Earth
54317861,(2022 UO3),25.65,0.0197040262,0.044059542,False,2026-01-06,4.3878965044,0.3309895651,Earth
54339762,(2023 BY),26.45,0.0136318556,0.0304817558,False,2026-01-06,9.3122696052,0.168093369,Earth
54352301,(2023 FN4),27.79,0.0073545309,0.016445231,False,2026-01-06,4.9850214842,0.373935148,Earth
54393981,(2023 TQ15),25.88,0.0177237239,0.0396314515,False,2026-01-06,15.13488434,0.3613652965,Earth
54490130,(2024 TQ9),30.76,0.0018730742,0.0041883212,False,2026-01-06,20.6816699581,0.4354084039,Earth
54490133,(2024 TW9),25.57,0.0204434871,0.0457130269,False,2026-01-06,10.9970213177,0.1143914303,Earth
3427460,(2008 ST),27.1,0.0101054342,0.0225964377,False,2026-01-05,4.0708912925,0.141899067,Earth
3483513,(2009 XT6),20.36,0.2251930467,0.5035469604,True,2026-01-05,37.3984603219,0.424707141,Earth
3544935,(2010 PW58),21.7,0.1214940408,0.2716689341,True,2026-01-05,11.0507855666,0.3129180475,Earth
3781043,(2017 QK18),24.65,0.031228777,0.0698296682,False,2026-01-05,17.4519801616,0.4824418768,Earth
3797753,(2018 BV1),24.3,0.0366906138,0.0820427065,False,2026-01-05,13.1227719633,0.434708904,Earth
3825245,(2018 LX5),25.2,0.0242412481,0.0542050786,False,2026-01-05,11.8967081689,0.1076099738,Earth
3841624,(2019 HO3),23.6,0.0506471459,0.1132504611,False,2026-01-05,13.2055603981,0.2477669874,Earth
3893275,(2019 WK),23.1,0.063760979,0.1425738833,False,2026-01-05,8.9085641656,0.3577047339,Earth
54051372,(2020 QX4),23.08,0.0643509521,0.1438931032,False,2026-01-05,14.7484650258,0.3919901403,Earth
54105990,(2021 AQ6),24.8,0.0291443905,0.0651688382,False,2026-01-05,15.1203444561,0.1490935527,Earth
54114211,(2010 KD149),21.48,0.1344481952,0.3006353038,True,2026-01-05,11.0507956476,0.3129181104,Earth
54200466,(2021 SX2),23.9,0.04411182,0.0986370281,False,2026-01-05,17.2212774708,0.3107185487,Earth
54299573,(2022 QP31),26.53,0.0131387781,0.0293792009,False,2026-01-05,15.1611932352,0.3239299835,Earth
54381665,(2023 RF4),25.26,0.0235806068,0.0527278398,False,2026-01-05,14.787964261,0.171980809,Earth
54438673,(2024 HO2),29.47,0.0033927744,0.0075864741,False,2026-01-05,17.8021425279,0.4994898245,Earth
54491554,(2024 TC16),24.66,0.0310852938,0.0695088301,False,2026-01-05,5.6079188209,0.160106453,Earth
3511834,(2010 EJ43),21.08,0.1616422833,0.3614431336,False,2025-12-31,11.1627376986,0.3019512129,Earth
3766297,(2017 AK3),24.6,0.0319561887,0.0714562102,False,2025-12-31,22.2900951647,0.4220325694,Earth
3795036,(2017 YW3),26.5,0.0133215567,0.0297879063,False,2025-12-31,6.0883635852,0.1211210885,Earth
3837539,(2018 YQ2),26.1,0.0160160338,0.0358129403,False,2025-12-31,9.5567197723,0.1097613509,Earth
54054459,(2020 RS9),23.9,0.04411182,0.0986370281,False,2025-12-31,19.8574801045,0.3711925027,Earth
54102831,(2020 YQ4),20.67,0.1952337862,0.4365560173,False,2025-12-31,11.5929988794,0.3409976246,Earth
54226110,(2021 XM),27.2,0.0096506147,0.0215794305,False,2025-12-31,24.0907852129,0.4940368837,Earth
54539071,(2025 OC6),28.19,0.0061172324,0.0136785474,False,2025-12-31,4.5375414465,0.1103388375,Earth
2523728,523728 (2014 ON344),22.6,0.0802703167,0.1794898848,False,2026-01-02,19.3324956099,0.361867095,Earth
3483327,(2009 XP2),25.2,0.0242412481,0.0542050786,False,2026-01-02,15.3720926142,0.3659637412,Earth
3699506,(2014 WE365),21.18,0.1543671822,0.3451755128,True,2026-01-02,16.5393111995,0.0644303427,Earth
3878570,(2019 TZ1),24.0,0.0421264611,0.0941976306,False,2026-01-02,17.7839960826,0.4774327588,Earth
54322883,(2022 UK24),28.14,0.006259721,0.0139971617,False,2026-01-02,11.9309217035,0.2929115623,Earth
54417171,(2023 XN15),26.69,0.0122054832,0.0272922901,False,2026-01-02,30.6636346984,0.392675106,Earth
54485072,(2024 SY5),28.06,0.0064946384,0.014522453,False,2026-01-02,6.3070180658,0.1830692616,Earth
54496395,(2024 UV7),29.37,0.0035526709,0.0079440136,False,2026-01-02,9.0410017749,0.2833683515,Earth
2162470,162470 (2000 KX43),19.24,0.3771854893,0.8434123941,False,2026-01-01,31.2413195951,0.4924105416,Earth
2418265,418265 (2008 EA32),16.48,1.3444819516,3.0063530383,False,2026-01-01,14.3721888624,0.1797752961,Earth
2422686,422686 (2000 AC6),21.63,0.1254743564,0.2805691903,True,2026-01-01,6.6187626892,0.1123400605,Earth
2480883,480883 (2001 YE4),20.92,0.1740022951,0.38908096,True,2026-01-01,23.3885142867,0.3204236141,Earth
3102731,(2002 AB2),23.28,0.0586887658,0.1312320699,False,2026-01-01,27.1829526971,0.4907548631,Earth
3177232,(2004 FG29),26.0,0.0167708462,0.0375007522,False,2026-01-01,19.3584496073,0.1576855414,Earth
3553148,(2010 XB11),19.69,0.3065878759,0.6855513317,False,2026-01-01,16.2617917198,0.1093084456,Earth
3595775,(2012 AB11),22.32,0.0913177026,0.2041925905,False,2026-01-01,19.1834816787,0.336575904,Earth
3686085,(2014 QN433),22.4,0.0880146521,0.1968067451,False,2026-01-01,14.232197527,0.3448632435,Earth
3797905,(2018 BM5),27.42,0.0087207729,0.019500241,False,2026-01-01,7.8825103123,0.0843789639,Earth
3802063,(2018 FV3),25.5,0.0211132445,0.0472106499,False,2026-01-01,5.5846242658,0.3832079125,Earth
3825138,(2018 LC3),18.8,0.4619074603,1.0328564805,True,2026-01-01,31.1711884966,0.1666676636,Earth
3837907,(2019 AJ13),28.1,0.0063760979,0.0142573883,False,2026-01-01,20.3166181645,0.4858371898,Earth
2620103,620103 (2018 LC3),18.79,0.4640395282,1.0376239294,True,2026-01-01,31.1711884592,0.1666676638,Earth
54376464,(2023 OR5),25.2,0.0242412481,0.0542050786,False,2026-01-01,17.1980215594,0.4468347535,Earth
54382563,(2023 RN7),23.17,0.061738344,0.1380511341,False,2026-01-01,15.5918441525,0.400782117,Earth
2668499,668499 (2012 AB11),22.32,0.0913177026,0.2041925905,False,2026-01-01,19.1834816849,0.336575904,Earth
2259221,259221 (2003 BA21),19.19,0.385971268,0.8630579925,False,2026-01-08,26.1105536779,0.1987870619,Earth
3022973,(1999 TN13),23.6,0.0506471459,0.1132504611,False,2026-01-08,15.4879238458,0.2871577977,Earth
3837745,(2019 AR7),26.7,0.0121494041,0.0271668934,False,2026-01-08,16.8784948402,0.4523292712,Earth
54215203,(2021 VF),27.85,0.0071540995,0.0159970528,False,2026-01-08,7.8920920061,0.2349333654,Earth
54297798,(2022 QN5),25.83,0.0181365625,0.0405545866,False,2026-01-08,20.9447912436,0.2421090487,Earth
54417548,(2023 YG),27.01,0.0105330702,0.0235526609,False,2026-01-08,20.4947215003,0.3863781306,Earth
54417555,(2023 YN),25.87,0.0178055329,0.039814382,False,2026-01-08,17.6657266036,0.4056153431,Earth
54422164,(2024 BU2),23.18,0.0614546821,0.1374168468,False,2026-01-08,15.286048625,0.1924355982,Earth
54427938,(2024 BW17),23.55,0.0518268695,0.1158884032,False,2026-01-08,12.7409495449,0.3121716042,Earth
2026663,26663 (2000 XK47),18.17,0.6173834405,1.3805113411,True,2026-01-07,17.1847997968,0.1353902535,Earth
3879713,(2019 UA6),20.89,0.1764229081,0.3944936153,False,2026-01-07,5.1064384165,0.4131559753,Earth
54105509,(2021 AM5),25.15,0.0248058993,0.0554676771,False,2026-01-07,10.6930290287,0.1647320905,Earth
54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,2026-01-07,7.0518602975,0.2743956067,Earth
54317205,(2022 UE3),24.61,0.0318093633,0.0711278987,False,2026-01-07,8.2099101189,0.3055397778,Earth
54417170,(2023 XM15),24.21,0.0382432662,0.0855145429,False,2026-01-07,6.8895795139,0.0389042234,Earth
2228587,228587 (2002 AP7),19.56,0.3255029858,0.727846803,False,2026-01-09,12.312405113,0.4347863841,Earth
3725756,(2015 OX78),19.84,0.2861244538,0.6397937287,False,2026-01-09,20.6516852099,0.449748942,Earth
