des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname,Potentially Hazardous,Estimated Diameter (km)
2025 JB2,1,2460805.028483191,2025-May-09 12:41,0.0344279256576081,0.0343132071216313,0.0345426429963114,9.60583513081046,9.59777487884189,< 00:01,26.31,       (2025 JB2),No,1.9429470406773226
2021 KH,6,2460805.591858383,2025-May-10 02:12,0.0467320229877594,0.0119401851730368,0.0824874456548334,7.24459831214381,7.23672387438082,4_15:31,26.35,       (2021 KH),No,1.9074842605817277
2025 JK1,8,2460805.728400800,2025-May-10 05:29,0.00829192109628812,0.0082782676650856,0.00830557407642516,8.02421993400074,7.98407394667195,< 00:01,26.45,       (2025 JK1),No,1.8216333268081322
2025 JO,2,2460805.812640177,2025-May-10 07:30,0.00956909786593498,0.0095327546888527,0.00960544042464036,15.5942118752717,15.5763458977797,< 00:01,27.0,       (2025 JO),No,1.414037617489543
2025 JW1,4,2460805.816330391,2025-May-10 07:36,0.0077740837055702,0.0077523635775447,0.0077958032897669,12.2998922472212,12.271995432467,< 00:01,25.96,       (2025 JW1),No,2.2827637274687826
2025 JX1,1,2460805.873822723,2025-May-10 08:58,0.00568442176756927,0.0056642405651225,0.00570460107930562,6.7648594333618,6.69521142330261,00:04,25.13,       (2025 JX1),No,3.3454994522043457
2025 JH2,3,2460806.377356544,2025-May-10 21:03,0.0253109340147806,0.025215447013992,0.025406415927088,5.46380410613808,5.44450323927365,< 00:01,27.05,       (2025 JH2),No,1.3818501916424575
2025 KB,5,2460807.413452318,2025-May-11 21:55,0.0219594854496149,0.0219238360331951,0.0219951345913155,10.0321903616966,10.0200883808885,< 00:01,24.65,       (2025 KB),No,4.173120863588498
2025 JA1,6,2460807.681274791,2025-May-12 04:21,0.0102242681770402,0.0101911673138915,0.010257368333223,12.5592453823363,12.5384782855523,< 00:01,25.45,       (2025 JA1),No,2.8870942588185007
797455,50,2460808.482671041,2025-May-12 23:35,0.0168032708402517,0.0168031583118382,0.0168033833686652,15.779230294563,15.7691778641815,< 00:01,22.32,797455 (2011 HJ7),No,12.202841296289924
2025 KQ1,2,2460809.074059198,2025-May-13 13:47,0.0464278116377751,0.0460469583896637,0.0468086627819518,18.2746028589782,18.2714621802293,00:01,24.1,       (2025 KQ1),No,5.3760210816791405
2011 YU74,35,2460809.083576111,2025-May-13 14:00,0.0291669811627099,0.0291668300627019,0.0291671322627195,5.02164670734855,5.00342187596346,< 00:01,22.85,       (2011 YU74),No,9.560067597485194
2025 DT50,44,2460809.943992120,2025-May-14 10:39,0.041057299999206,0.0410565444553337,0.0410580555429896,6.39577048387869,6.38561562220231,< 00:01,22.32,       (2025 DT50),No,12.202841296289924
2025 KR4,5,2460810.926500053,2025-May-15 10:14,0.0249993494652337,0.0249164760981267,0.0250822181950431,4.97473785295458,4.95326688275007,< 00:01,26.01,       (2025 KR4),No,2.230801681130317
2025 KJ,4,2460811.640523388,2025-May-16 03:22,0.00909578134948523,0.0090438841527931,0.0091476770442533,15.2100174605422,15.1907458570179,< 00:01,27.51,       (2025 KJ),No,1.1180493233367723
2025 HD19,6,2460813.024269687,2025-May-17 12:35,0.0188086579217496,0.0187693192521795,0.01884799602501,9.04211159115653,9.02643103652327,< 00:01,25.47,       (2025 HD19),No,2.8606252195538757
2025 KA,4,2460813.091033841,2025-May-17 14:11,0.0108317666097944,0.0108223407216563,0.010841192440022,11.8395472915373,11.8187522624429,< 00:01,25.94,       (2025 KA),No,2.303885880179036
2025 KJ1,4,2460813.338662227,2025-May-17 20:08,0.00590801492908372,0.0058965381899509,0.00591949109931309,8.21984469580461,8.1647938617665,< 00:01,27.7,       (2025 KJ1),No,1.0243796990081895
2025 KD,11,2460813.712671384,2025-May-18 05:06,0.0091858095317906,0.0091804858841058,0.00919113309941576,6.6957521288497,6.65229036619138,< 00:01,25.81,       (2025 KD),No,2.44602540327896
2025 KN,3,2460814.139070676,2025-May-18 15:20,0.00974297325598114,0.0097243817788849,0.00976156439634185,10.6785099208057,10.6528691008232,< 00:01,27.06,       (2025 KN),No,1.3755011667291484
2025 KY,4,2460814.817970814,2025-May-19 07:38,0.00498426944286407,0.0049785644786665,0.00498997434063312,14.651408263512,14.6148762802421,< 00:01,27.28,       (2025 KY),No,1.2429709054192053
2025 KZ,3,2460815.138105669,2025-May-19 15:19,0.00548936949535998,0.0054841707424035,0.00549456821877169,18.0721120943275,18.0452336541928,< 00:01,26.31,       (2025 KZ),No,1.9429470406773226
2025 KE,15,2460815.492331239,2025-May-19 23:49,0.0309930599625964,0.0309487319603759,0.0310373876067304,7.81172778056158,7.80071474495431,< 00:01,23.87,       (2025 KE),No,5.976693203037403
2008 ST,14,2460815.557017315,2025-May-20 01:22,0.0346586004252434,0.0267356238921779,0.0461438740971655,2.53340670074446,2.50287709919423,2_10:20,27.1,       (2008 ST),No,1.3503954410579273
2025 JE1,30,2460816.387895913,2025-May-20 21:19,0.0290757002016296,0.0290695907393987,0.0290818096118695,1.35614668471129,1.28680031737409,< 00:01,25.79,       (2025 JE1),No,2.4686581976761737
2025 KB1,7,2460817.042781903,2025-May-21 13:02,0.019313494859359,0.0192947908513386,0.0193321987337287,8.28165060307803,8.26497536534396,< 00:01,25.25,       (2025 KB1),No,3.16563590500465
2025 KS6,2,2460817.135623167,2025-May-21 15:15,0.0296317331988385,0.0289670739927636,0.0302963817987651,22.4360387926121,22.4320306061682,< 00:01,24.19,       (2025 KS6),No,5.157758020805929
2025 KF2,1,2460817.215529714,2025-May-21 17:10,0.000934444340279825,0.0009192507653997,0.000949594210924699,8.24017813928443,7.88655346832215,< 00:01,31.36,       (2025 KF2),No,0.18987201664958242
2025 KF,6,2460817.226390832,2025-May-21 17:26,0.000769798786961155,0.0007690893669789,0.000770508150323953,11.5828553232887,11.2800710512024,< 00:01,27.13,       (2025 KF),No,1.3318673210053462
2025 KX2,8,2460817.725381296,2025-May-22 05:25,0.00245725649911934,0.0024565281818207,0.00245798474524091,3.13384295757014,2.76628084810476,< 00:01,29.9,       (2025 KX2),No,0.37192978846187497
2025 KH,1,2460817.853421193,2025-May-22 08:29,0.00739397266255232,0.0073076342648819,0.0074803001943963,11.3711462857633,11.3394114165632,00:04,27.41,       (2025 KH),No,1.1707413645949267
2025 KZ1,2,2460817.895376131,2025-May-22 09:29,0.0224940993077422,0.0223968377696509,0.0225913583278137,8.84641640643869,8.83301638735598,< 00:01,27.2,       (2025 KZ1),No,1.2896176344074688
2025 KS1,6,2460818.143733663,2025-May-22 15:27,0.000976711639951776,0.0009764096399065,0.000977013618740947,6.04657910752432,5.5771944971248,< 00:01,26.72,       (2025 KS1),No,1.6086477768368597
2025 KE1,3,2460818.563521990,2025-May-23 01:31,0.00129008037704968,0.0012893238563287,0.00129083688772137,18.6523939727559,18.541334433444,< 00:01,26.53,       (2025 KE1),No,1.755743070778364
2025 KF4,2,2460819.206339112,2025-May-23 16:57,0.00186922142048997,0.0018658816197026,0.00187256049969506,6.32631909387678,6.09683653845854,< 00:01,28.7,       (2025 KF4),No,0.6463398946256266
2025 KC,8,2460819.285929958,2025-May-23 18:52,0.00684459072171472,0.006840060470284,0.0068491208893872,7.52896889962716,7.47708550880746,< 00:01,26.8,       (2025 KC),No,1.5504614161035413
387746,129,2460819.942158072,2025-May-24 10:37,0.0446304619475582,0.0446303445050651,0.0446305793901045,8.34994144873899,8.3427885248771,< 00:01,20.13,387746 (2003 MH4),Yes,33.45499452204346
2025 KL,4,2460819.956476027,2025-May-24 10:57,0.0205242240794077,0.0204498780941076,0.0205985679787247,8.17338132291722,8.15748244593576,< 00:01,26.88,       (2025 KL),No,1.494379712849715
2025 KK1,3,2460820.187394539,2025-May-24 16:30,0.00338037074134594,0.0033709021208348,0.00338983918512307,21.7056523402305,21.6693078208985,< 00:01,28.68,       (2025 KK1),No,0.6523204040374131
2025 KM,6,2460820.778379539,2025-May-25 06:41,0.0103296627918024,0.0103147506747608,0.010344573070382,3.55300157610936,3.47964527943239,< 00:01,28.16,       (2025 KM),No,0.8288214136691106
2014 KF22,9,2460820.933117436,2025-May-25 10:24,0.0232350259477647,0.010650354603091,0.0359621901461467,11.4960953711565,11.4861159034325,1_04:46,26.4,       (2014 KF22),No,1.864064617827838
2025 LE,1,2460820.981844493,2025-May-25 11:34,0.0258090219235155,0.0255831477505466,0.026034891114894,11.6124467724636,11.6035530532491,00:35,25.42,       (2025 LE),No,2.927257740711073
390725,108,2460821.102995637,2025-May-25 14:28,0.0469817590588403,0.0469815342490127,0.0469819838686706,13.466438342257,13.4622262462438,< 00:01,19.69,390725 (2003 HB),Yes,40.969528238017816
2025 KZ8,4,2460821.257911813,2025-May-25 18:11,0.0468210267873827,0.0466755656118371,0.0469664870403041,10.4812139412042,10.4757830341754,< 00:01,25.03,       (2025 KZ8),No,3.5031679838918133
2025 KQ4,1,2460821.565182263,2025-May-26 01:34,0.0010832840069588,0.0010808160167921,0.00108575154971645,10.5730915823874,10.3378432396425,< 00:01,29.77,       (2025 KQ4),No,0.3948762039998339
2025 KT1,4,2460822.053403176,2025-May-26 13:17,0.0133658389953743,0.0133350302059935,0.0133966471467877,9.44104113061475,9.41990221443714,< 00:01,27.15,       (2025 KT1),No,1.3196566880108485
2025 LO,13,2460822.757384962,2025-May-27 06:11,0.0476762391550614,0.0475500545842236,0.0478024236016799,22.4988526762481,22.49636854824,< 00:01,21.66,       (2025 LO),Yes,16.537161325332118
2025 JP,15,2460823.176119961,2025-May-27 16:14,0.0343537241273927,0.034348260838974,0.0343591874102539,7.01517320064375,7.00410842101639,< 00:01,25.29,       (2025 JP),No,3.1078565380885275
2025 KW,2,2460823.631010687,2025-May-28 03:09,0.0330285236178752,0.0327216733563896,0.0333353690136078,13.5155465403647,13.5095763866471,00:02,25.45,       (2025 KW),No,2.8870942588185007
2025 JR,16,2460823.632199178,2025-May-28 03:10,0.0308867884929218,0.0308738672834259,0.0308997096878822,11.3330878714498,11.3254734437544,< 00:01,23.25,       (2025 JR),No,7.9517178768807355
2025 KU1,1,2460823.864433964,2025-May-28 08:45,0.0494888416088407,0.0483225994146087,0.0506546363434074,3.43793354367468,3.42223714059148,03:43,26.23,       (2025 KU1),No,2.0158627651322383
2025 KW8,2,2460824.095436961,2025-May-28 14:17,0.00881321827339208,0.0087416630978289,0.00888476973183882,13.7431086065692,13.7210924829064,< 00:01,27.04,       (2025 KW8),No,1.3882285223232382
2025 KX3,4,2460824.162122872,2025-May-28 15:53,0.00227076508483995,0.0022688903203102,0.00227263973933065,7.94082368414809,7.7916566180341,< 00:01,27.61,       (2025 KX3),No,1.067728814592902
2025 FU5,48,2460824.239901065,2025-May-28 17:45,0.034409827437113,0.0344090401242031,0.0344106147499212,7.32841537803323,7.31784152645266,< 00:01,23.18,       (2025 FU5),No,8.212227332745387
2025 KA3,5,2460824.411089792,2025-May-28 21:52,0.012817934915049,0.0127844854942898,0.0128513841451558,19.4908918725648,19.4802239108074,< 00:01,25.56,       (2025 KA3),No,2.7444856421703943
2025 KR,5,2460824.571845261,2025-May-29 01:43,0.0330546098817346,0.0329276020554152,0.0331816168789054,13.7786888272543,13.7728373616646,< 00:01,24.48,       (2025 KR),No,4.512954584754363
2025 KK,8,2460825.527594544,2025-May-30 00:40,0.0048860837737599,0.0048827372065925,0.00488943010693759,4.53211980306897,4.41015530954057,< 00:01,27.57,       (2025 KK),No,1.087579375321561
2025 MO2,3,2460825.822208042,2025-May-30 07:44,0.0218405176670585,0.0215907026800931,0.0220903206290031,9.46341906749444,9.45051883713007,00:53,23.94,       (2025 MO2),No,5.787099682168233
2025 KH2,7,2460826.054125913,2025-May-30 13:18,0.0373191834978494,0.0371380510268843,0.037500314342804,12.4008645302272,12.3951057684727,< 00:01,25.09,       (2025 KH2),No,3.407696930755106
2025 KR1,4,2460826.139158226,2025-May-30 15:20,0.0382936587891453,0.0381046240929849,0.038482692646818,17.6101816633243,17.6062300868951,< 00:01,24.65,       (2025 KR1),No,4.173120863588498
2022 KP3,2,2460826.364241346,2025-May-30 20:45,0.0261406874681049,0.0051408216842935,0.0651365217821734,7.73136448728043,7.71816946996623,4_20:52,28.43,       (2022 KP3),No,0.7319155314476916
2025 KP,7,2460826.515139957,2025-May-31 00:22,0.00830430300329194,0.0082766372464969,0.00833196783429161,11.3337378580107,11.3053926647746,< 00:01,25.3,       (2025 KP),No,3.093577234364678
2025 KC1,6,2460826.600049959,2025-May-31 02:24,0.0135894078625619,0.0135264139864377,0.0136523988021081,8.81337087708063,8.79109581382745,< 00:01,26.01,       (2025 KC1),No,2.230801681130317
2025 KL2,2,2460826.810712168,2025-May-31 07:27,0.0389060240724007,0.038035232500019,0.0397768005817112,18.8719274292381,18.8682981447734,< 00:01,25.25,       (2025 KL2),No,3.16563590500465
2025 KZ3,2,2460826.824558203,2025-May-31 07:47,0.00461514036451521,0.0046125271657391,0.00461775305305028,2.61428301053663,2.38323453309595,< 00:01,28.17,       (2025 KZ3),No,0.8250133251831839
2025 KE4,1,2460827.445214529,2025-May-31 22:41,0.00703152504609927,0.0070134639211768,0.00704958758254584,3.59614709413008,3.48918432065894,00:09,29.26,       (2025 KE4),No,0.49941428795002357
2025 KS8,1,2460828.162169420,2025-Jun-01 15:54,0.0163724048208528,0.0163059780180866,0.0164388299821314,10.3129981118553,10.2972057316589,< 00:01,26.21,       (2025 KS8),No,2.034515313644235
2025 NU,1,2460828.530725187,2025-Jun-02 00:44,0.0385465630668878,0.0377167896264815,0.0393775929708068,4.7899041097631,4.77545119021666,14:59,25.07,       (2025 NU),No,3.439227962239254
2025 LW,10,2460829.130226915,2025-Jun-02 15:08,0.0172972898179934,0.0172750293328667,0.017319550153206,10.157339596296,10.1421628422047,00:02,24.93,       (2025 LW),No,3.6682672045510274
2025 KC4,5,2460829.322220427,2025-Jun-02 19:44,0.0272885147196518,0.027224939484406,0.0273520886616526,6.66947048501571,6.65481438077604,< 00:01,25.97,       (2025 KC4),No,2.2722753808559917
2025 LH,2,2460829.801751998,2025-Jun-03 07:15,0.00410332788973873,0.0040975821897257,0.0041090734312873,11.2006989768607,11.142574463491,< 00:01,26.54,       (2025 LH),No,1.7476761641301932
2025 LA,3,2460830.396119345,2025-Jun-03 21:30,0.0033515288161498,0.0033454410500301,0.00335761638970374,13.4656812447427,13.4065119651914,< 00:01,26.81,       (2025 LA),No,1.5433376929839857
2025 LM,2,2460830.497508171,2025-Jun-03 23:56,0.0109012177315185,0.0108572147188825,0.0109452201344495,16.5508640903775,16.5360896665231,< 00:01,25.64,       (2025 LM),No,2.6452149168430967
2025 KV8,3,2460830.639749337,2025-Jun-04 03:21,0.0119985411757466,0.0119394558615365,0.0120576234794855,9.26701260229779,9.24301837543808,< 00:01,25.81,       (2025 KV8),No,2.44602540327896
2025 LB,4,2460830.796474497,2025-Jun-04 07:07,0.00101608390053144,0.0010152091905958,0.00101695854952429,11.2066509782144,10.970160489982,< 00:01,26.79,       (2025 LB),No,1.5576180208350179
2025 KX8,1,2460831.172845331,2025-Jun-04 16:09,0.0214304070707708,0.0212958402683899,0.0215649677900406,8.26080972911496,8.2457452024512,< 00:01,24.89,       (2025 KX8),No,3.736465383637027
2025 KG,5,2460831.403712429,2025-Jun-04 21:41,0.0389898876034803,0.0388825412537087,0.0390972270523785,3.43601907155097,3.41607254828342,< 00:01,26.65,       (2025 KG),No,1.6613493393809828
2025 LD,5,2460831.714340909,2025-Jun-05 05:09,0.00748853781290695,0.0074807081217399,0.00749636726511928,6.79749576004547,6.74494871948793,< 00:01,26.04,       (2025 LD),No,2.200193934610452
2025 KY4,6,2460831.772378754,2025-Jun-05 06:32,0.0185315382193647,0.0185128507713337,0.0185502249133729,3.77306194930164,3.73476035093434,< 00:01,26.83,       (2025 KY4),No,1.529188287965641
2025 LQ,4,2460831.877175714,2025-Jun-05 09:03,0.0234992631973204,0.023263315680299,0.0237352034493246,12.121026938752,12.1116688668793,< 00:01,24.35,       (2025 LQ),No,4.79138383247332
424482,142,2460832.498977380,2025-Jun-05 23:59,0.0233478378463484,0.0233477994424459,0.0233478762502509,6.20838640635768,6.18997735922062,< 00:01,19.57,424482 (2008 DG5),Yes,43.297314786160676
2020 LQ,6,2460832.665440639,2025-Jun-06 03:58,0.0442903310483167,0.0418854373384208,0.162990772921229,11.7537961728656,11.7486767634272,3_19:13,25.1,       (2020 LQ),No,3.392039985565805
2025 MB2,2,2460832.910527521,2025-Jun-06 09:51,0.0305404891266378,0.0300798995385149,0.0310010737733975,18.4925521971089,18.487833795272,01:14,23.97,       (2025 MB2),No,5.707697697825434
2018 LE4,11,2460833.677944039,2025-Jun-07 04:16,0.0340058401853036,0.0340054843379204,0.0340061960330405,13.399336569632,13.3934877214704,< 00:01,23.92,       (2018 LE4),No,5.840647056241746
2025 LN,2,2460834.229874662,2025-Jun-07 17:31,0.00164989956895748,0.0016488305151502,0.00165096857025476,8.93289470101346,8.75024223784852,< 00:01,28.89,       (2025 LN),No,0.5921898550392929
2025 ME,4,2460834.712549411,2025-Jun-08 05:06,0.0365046850369094,0.0363618872595156,0.0366474822514206,16.789712722241,16.7853648505219,< 00:01,24.13,       (2025 ME),No,5.3022593071810435
2014 LL26,9,2460834.842234888,2025-Jun-08 08:13,0.0205712107107733,0.0082359646840061,0.0572063572250526,5.21962781134832,5.1947536171829,4_12:55,25.3,       (2014 LL26),No,3.093577234364678
2025 MF,1,2460835.023458521,2025-Jun-08 12:34,0.0155526983840066,0.015302218733322,0.0158031536810092,6.75304010820759,6.72762304635604,01:09,27.23,       (2025 MF),No,1.271923417124336
2025 LK,5,2460835.325749357,2025-Jun-08 19:49,0.000663392089603348,0.0006630880180227,0.000663696142363243,10.2614388043214,9.8622630172941,< 00:01,26.9,       (2025 LK),No,1.48067915729118
2025 KP8,6,2460835.371276805,2025-Jun-08 20:55,0.0349302144421928,0.0347232058957357,0.0351372210115733,13.7059239909958,13.7003573785213,< 00:01,24.11,       (2025 KP8),No,5.351320508499436
2015 XR1,21,2460838.833801848,2025-Jun-12 08:01,0.0463429785360506,0.0463426957607152,0.0463432613114992,12.6469332648575,12.6423863034836,< 00:01,23.21,       (2015 XR1),No,8.099551349626683
2025 MG2,3,2460838.911471237,2025-Jun-12 09:53,0.0314074282720947,0.0312316981507048,0.0315831407798077,4.35520149955165,4.33567851449923,< 00:01,26.59,       (2025 MG2),No,1.7078941977652984
2022 KQ5,2,2460839.187507939,2025-Jun-12 16:30,0.0347736792231658,0.0323771480150384,0.0371756044003964,5.06345781097393,5.04830249684665,1_09:59,29.1,       (2022 KQ5),No,0.5376021081679141
2025 KV4,9,2460839.225819197,2025-Jun-12 17:25,0.010431449144586,0.0104218300469537,0.01044106810038,8.0128451403056,7.98090422027247,< 00:01,25.6,       (2025 KV4),No,2.69439313384866
2025 KF1,14,2460839.485461696,2025-Jun-12 23:39,0.0206915155642382,0.0206740154366107,0.0207090156113813,9.72313523050356,9.70988236451144,< 00:01,24.77,       (2025 KF1),No,3.9487620399983396
2025 LV,5,2460840.349769771,2025-Jun-13 20:24,0.0119507128956887,0.0119271629655309,0.0119742626684639,16.1860688034342,16.1722883954775,< 00:01,24.85,       (2025 LV),No,3.8059314615349975
2025 MQ,3,2460840.486427422,2025-Jun-13 23:40,0.0197995391201612,0.0196885916686838,0.0199104846245988,13.0762327187553,13.065937261564,< 00:01,25.09,       (2025 MQ),No,3.407696930755106
2023 XO15,4,2460841.559061802,2025-Jun-15 01:25,0.0455471200493295,0.0452441880923966,0.0458729574325324,3.42040092854175,3.40325486933726,05:25,25.82,       (2023 XO15),No,2.434786937403327
2025 LD1,1,2460842.414667528,2025-Jun-15 21:57,0.00140876465336029,0.0014072134946741,0.00141031573159846,12.3583311737659,12.2043284093295,< 00:01,27.78,       (2025 LD1),No,0.987326885115278
2025 HN6,14,2460842.614901603,2025-Jun-16 02:45,0.0162950803281199,0.0162939759187289,0.0162961847273895,2.27525329500573,2.20221453822772,< 00:01,25.93,       (2025 HN6),No,2.314520134227302
2025 MG,1,2460843.187880449,2025-Jun-16 16:31,0.00276445263158689,0.0027063828884278,0.00282251676726734,29.4949035769645,29.4622073977098,< 00:01,27.96,       (2025 MG),No,0.908784608584751
2025 MJ,8,2460843.291790663,2025-Jun-16 19:00,0.0307463142454297,0.0306678115797403,0.0308248158950473,8.27886469748966,8.2683904380293,< 00:01,24.87,       (2025 MJ),No,3.7710384721612993
2025 MC,3,2460844.419666467,2025-Jun-17 22:04,0.00132810450214093,0.0013262671010651,0.00132994163136913,8.64698684151802,8.41177312434117,< 00:01,28.63,       (2025 MC),No,0.667514898173236
2000 LF3,61,2460844.484366567,2025-Jun-17 23:37,0.0484569499918008,0.0484565949062451,0.0484573050773565,14.4862985685479,14.4825023102093,< 00:01,21.61,       (2000 LF3),Yes,16.922361296428654
2023 XU2,2,2460844.579502533,2025-Jun-18 01:54,0.0283530610094449,0.027977108511145,0.0758922557021553,15.6236673131384,15.6176512408657,4_03:11,25.23,       (2023 XU2),No,3.194927173393922
2025 MB,3,2460844.740596743,2025-Jun-18 05:46,0.000902248461157857,0.0009013744337296,0.000903122333961643,7.63555806762616,7.23846927763843,< 00:01,29.76,       (2025 MB),No,0.3966988697434257
2025 MA,2,2460845.140424298,2025-Jun-18 15:22,0.00673923321787469,0.0067106306793393,0.00676783341790244,9.1510261458381,9.10771886232119,< 00:01,26.34,       (2025 MA),No,1.9162888078879114
2025 MP88,4,2460845.275381290,2025-Jun-18 18:37,0.0104552589769914,0.0104113071492678,0.0104992073323655,7.33575265551944,7.30092975773152,< 00:01,25.76,       (2025 MP88),No,2.5030006541160588
2025 MF96,1,2460845.833129997,2025-Jun-19 08:00,0.0404293924664423,0.0382165353993302,0.0426420306070851,13.5363721987406,13.5315026246517,06:02,24.96,       (2025 MF96),No,3.617936691662424
2025 KT6,27,2460846.244780631,2025-Jun-19 17:52,0.0180375655931449,0.0180283510790238,0.0180467800738715,9.15112568979504,9.13496933220523,< 00:01,23.46,       (2025 KT6),No,7.21873273881723
2025 MK,5,2460847.505332022,2025-Jun-21 00:08,0.0374225218001589,0.0372552535757903,0.0375897886240822,12.3229407125515,12.3171615248918,< 00:01,25.66,       (2025 MK),No,2.6209634407150033
2025 MR,10,2460847.545573249,2025-Jun-21 01:06,0.0127772742079505,0.012757951953654,0.012796596252951,10.8123871827244,10.7930834895684,< 00:01,24.56,       (2025 MR),No,4.349716611083127
2025 LC1,7,2460848.212171813,2025-Jun-21 17:06,0.027534697769884,0.0274345208048563,0.02763487253518,8.02465765817596,8.01258974409194,< 00:01,25.19,       (2025 LC1),No,3.2543253042791322
2025 MM89,8,2460848.355230316,2025-Jun-21 20:32,0.047184878021868,0.0471605456218733,0.0472092104232574,26.232539625016,26.2303869077076,< 00:01,21.31,       (2025 MM89),Yes,19.429470406773266
2025 MY1,11,2460848.553280048,2025-Jun-22 01:17,0.0335357338135362,0.0334116594189117,0.0336598073348626,12.9351512910993,12.9290075036745,< 00:01,23.11,       (2025 MY1),No,8.4812714445983
2025 MZ,1,2460848.644271265,2025-Jun-22 03:28,0.00566320400505811,0.0056494772492312,0.0056769304429222,13.9818292434802,13.9481385685902,< 00:01,25.75,       (2025 MZ),No,2.5145539802021486
793349,51,2460848.672864059,2025-Jun-22 04:09,0.0362961082550729,0.0362959648918729,0.0362962516182791,15.9489956159845,15.9443921849915,< 00:01,19.81,793349 (2003 AY2),Yes,38.76689010243775
2025 MX1,1,2460849.016983501,2025-Jun-22 12:24,0.00396741981498357,0.003952377370321,0.00398245865452312,6.56107788586058,6.45790702105541,< 00:01,28.89,       (2025 MX1),No,0.5921898550392929
2025 MC90,2,2460849.411990314,2025-Jun-22 21:53,0.00360752873614125,0.0035934794385438,0.00362157703662019,12.2760942456751,12.2157813042455,< 00:01,29.16,       (2025 MC90),No,0.5229509582169816
2025 MP89,2,2460849.600185133,2025-Jun-23 02:24,0.00666867575399718,0.0065930924990361,0.00674425317003061,15.3463780764546,15.32032039757,< 00:01,26.14,       (2025 MP89),No,2.1011688953623113
2025 MP,3,2460849.842417466,2025-Jun-23 08:13,0.0203855644348403,0.0203113359055225,0.020459792296553,14.6036031891641,14.5946503097093,< 00:01,24.91,       (2025 MP),No,3.7022092630935797
2025 LT,18,2460849.903339711,2025-Jun-23 09:41,0.00860542920301186,0.0085931265195375,0.00861773178272365,14.4742387387211,14.4528312674505,< 00:01,24.56,       (2025 LT),No,4.349716611083127
2025 MQ1,4,2460849.921046005,2025-Jun-23 10:06,0.00389617126001044,0.0038910741572233,0.00390126825719713,13.2603605899711,13.2086873141953,< 00:01,27.57,       (2025 MQ1),No,1.087579375321561
2025 ML2,19,2460850.197073557,2025-Jun-23 16:44,0.0108024764670163,0.0107987292446546,0.0108062236635879,7.06904836470019,7.03406964706791,< 00:01,25.48,       (2025 ML2),No,2.84748184055633
2025 MB1,8,2460850.638603941,2025-Jun-24 03:20,0.0287340746343015,0.0286495319533712,0.0288186166727334,12.0003623165107,11.9926326514772,< 00:01,24.56,       (2025 MB1),No,4.349716611083127
2025 MS1,3,2460850.985820336,2025-Jun-24 11:40,0.00209958956033623,0.0020978716616936,0.00210130730009166,6.33044171194578,6.12669542530074,< 00:01,29.85,       (2025 MS1),No,0.38059314615349976
2025 ML89,4,2460852.201580781,2025-Jun-25 16:50,0.00767097095913838,0.007664316317815,0.00767762554953483,8.57843327769953,8.53784668132258,< 00:01,26.14,       (2025 ML89),No,2.1011688953623113
2025 MU90,2,2460852.317209145,2025-Jun-25 19:37,0.010935779715684,0.0108887946185908,0.0109827639084938,13.0763506729653,13.0577046681256,00:22,26.04,       (2025 MU90),No,2.200193934610452
2025 MP1,8,2460852.396336801,2025-Jun-25 21:31,0.00696680633508812,0.0069596540370002,0.00697395824713099,5.40222992183583,5.33096437479032,< 00:01,26.57,       (2025 MP1),No,1.723697148208253
2025 MK2,3,2460852.719118915,2025-Jun-26 05:16,0.018272508253621,0.0182292722581154,0.0183157415470841,4.72074450633115,4.68975379354031,< 00:01,27.17,       (2025 MK2),No,1.307558002772533
2025 MR89,11,2460852.990765966,2025-Jun-26 11:47,0.0141203363513216,0.0141061029138638,0.0141345696403609,8.56656946835964,8.54451382120425,< 00:01,26.33,       (2025 MR89),No,1.9251339951379607
2025 MT1,6,2460853.918529527,2025-Jun-27 10:03,0.0395853653888172,0.0395066478866803,0.0396640752609174,2.36967338656128,2.34109644085101,< 00:01,26.23,       (2025 MT1),No,2.0158627651322383
2014 DH,7,2460854.593001922,2025-Jun-28 02:14,0.0438322343473062,0.0046466137226218,0.137498283576151,12.0555312142916,12.0504878162201,3_00:59,26.6,       (2014 DH),No,1.7000471367188192
2025 MZ1,9,2460854.608868332,2025-Jun-28 02:37,0.00860418786387704,0.0085974090141446,0.00861096640052291,4.6399100341257,4.57268196617367,< 00:01,26.8,       (2025 MZ1),No,1.5504614161035413
2025 MS88,2,2460854.991192323,2025-Jun-28 11:47,0.011200146325106,0.0111182200997999,0.0112820669940791,10.1214916318657,10.097960149864,< 00:01,26.03,       (2025 MS88),No,2.21034956838441
2025 ML,7,2460855.115782439,2025-Jun-28 14:47,0.017054726776131,0.0170038904742705,0.0171055623806978,11.6654258777626,11.6520255165189,< 00:01,25.79,       (2025 ML),No,2.4686581976761737
2025 NS,4,2460855.631652782,2025-Jun-29 03:10,0.00928404615605172,0.0091975973382875,0.00937049046615412,13.7715471011207,13.7506915675718,00:05,24.32,       (2025 NS),No,4.858038621179348
2025 MV88,5,2460855.783508921,2025-Jun-29 06:48,0.0234357211266647,0.0233112937375664,0.0235601478775767,21.7397075170143,21.7344771449307,< 00:01,25.05,       (2025 MV88),No,3.471050746765597
